"","logFC","logCPM","LR","PValue","FDR"
"Sprr2a2",1.52040560720237,-2.02902777592007,6.41777556668762,0.0112983595787766,0.0292400867658044
"Armc7",1.520038087272,1.24973456052671,79.501665800537,4.81818909080615e-19,8.73997876661169e-18
"Slc39a6",1.51938169699431,2.07453157652663,58.0513353964776,2.55366044097205e-14,2.95154310217265e-13
"Cd22",1.51919243308435,1.23913737591473,44.1241265730069,3.08198710770817e-11,2.59680001677809e-10
"Oas3",1.51908261342671,0.69714458386124,26.5844739932479,2.52262875976819e-07,1.36637346758727e-06
"Cd48",1.51799643538308,1.10248142729347,38.5908944967046,5.22621726818765e-10,3.84817996231739e-09
"Far1",1.51656776036226,1.37395733225594,59.34420001145,1.32369748520829e-14,1.58299042301816e-13
"Kcnq4",1.51647788091138,-1.41312081612546,11.9360834734687,0.000550570994377985,0.00184572575318499
"Sox9",1.51646004147533,3.92081081723594,37.9029492422556,7.4352756265327e-10,5.3903664414664e-09
"Nin",1.51507534235238,1.97564885163561,65.132220689402,7.0037499277742e-16,9.46530822266119e-15
"Unc13d",1.51372970081115,0.787803297579084,40.0282763198773,2.50313048396177e-10,1.89544719638873e-09
"Zfp786",1.51357341150114,-1.38966700256448,20.3622088940676,6.4082914409216e-06,2.90252625989002e-05
"Fbln2",1.51330578292835,2.04645182652375,44.0834115715483,3.14676439383245e-11,2.647068441472e-10
"Nes",1.51288897528905,2.29315901773671,40.2042849470334,2.28745964955716e-10,1.73671026577914e-09
"Zfp251",1.51263293153647,1.14007336712113,56.422703563333,5.84515514652903e-14,6.50308078173189e-13
"Cep170",1.51248118733115,3.18458578546287,91.3553137374525,1.20057278540459e-21,2.77723922277672e-20
"Prune1",1.51139393149197,4.41652013888551,130.062129452645,3.97150223696852e-30,1.86444370895943e-28
"Styxl1",1.51119056547308,-2.16703751048812,9.56757276889117,0.00198044454492384,0.00598320007516293
"Nckap1l",1.51056349079364,2.89908862985311,55.9679767108665,7.36611109577369e-14,8.11150258469043e-13
"Lpcat1",1.50858924401446,-0.0215780723873469,30.049782972932,4.21095657749188e-08,2.49598565054955e-07
"Stk39",1.50835724747567,1.76548205178133,66.6908077578679,3.17612711076785e-16,4.41941258602647e-15
"Gm11827",1.50813568802513,-1.42677818739719,7.86026250950876,0.00505330552183148,0.0140873855700354
"6030445D17Rik",1.50737246191876,-2.3317452336007,6.63281698380614,0.0100116811809398,0.0262542738348914
"Cd80",1.50736033850248,-1.81516663488568,18.4623855232397,1.73290925366184e-05,7.38105774155621e-05
"Rassf2",1.50624421743449,1.5053294629464,40.4480749621693,2.01911286923566e-10,1.54842551403851e-09
"H2-Aa",1.50593397804311,5.73535302020796,32.514316119575,1.18317733787933e-08,7.47563463579008e-08
"Gbgt1",1.50530255909693,-1.67717264062221,12.4007015412517,0.000429172582331728,0.00146558627859743
"Mlkl",1.50520098812109,2.37768483137474,72.8226227306983,1.4184160795326e-17,2.24130535914904e-16
"Vat1",1.50483524797296,5.37254268514854,177.444982503761,1.75107964870385e-40,1.8872990530426e-38
"Lrrk2",1.50415597391904,0.929209035291403,50.7726295643429,1.03709908551163e-12,1.01693108585782e-11
"Itgbl1",1.50166044131708,0.297913581146372,14.329929060201,0.000153406449898863,0.000566799691406067
"Ntn1",1.50154991048322,3.75384565553003,54.5216343799448,1.53745895058685e-13,1.63795101626153e-12
"Mapkapk3",1.50153214953527,2.5379451264538,52.5529638496193,4.18800242839255e-13,4.25495124961627e-12
"Vstm4",1.50141436444444,1.62252046052384,37.4656672313511,9.30363424765291e-10,6.66455572096477e-09
"Mef2c",1.50123359422963,1.86486754429883,42.5607826834,6.85195011994434e-11,5.5683127160729e-10
"Sgk1",1.50100396646152,4.82498490209121,37.7256965283425,8.14248637367608e-10,5.88164465311028e-09
"Pea15a",1.50082650417903,4.61510309320936,97.6545401605824,4.98128180716689e-23,1.28850816505986e-21
"2700054A10Rik",1.50000105801615,-1.61889666241778,10.192586096934,0.00141006422842287,0.00439765268828241
"Ulk2",-1.50117841244359,5.52968971108275,103.068183442487,3.23809845916661e-24,9.27573564155732e-23
"Tfr2",-1.50126232702605,8.11537182586209,193.676189276859,5.01115303390039e-44,7.24153606301125e-42
"Mir22hg",-1.50184556008329,4.52330322490307,57.4621000424724,3.44554981953488e-14,3.91935079955623e-13
"Tlr12",-1.50274029351893,2.98574957622707,46.3070577582641,1.01099132661831e-11,8.95286293927965e-11
"Pclo",-1.5029188402086,0.362627566542584,29.3848668602779,5.93392117335161e-08,3.45938109062624e-07
"Plag1",-1.50393984684636,-2.52992478658142,9.62825536478243,0.00191606529656325,0.00581178013909493
"Khk",-1.50406404030183,8.42798341459043,53.8100333172155,2.20842060060349e-13,2.31276176825144e-12
"Dpy19l3",-1.50415829961112,3.17893552360978,41.1018557623815,1.44499072578461e-10,1.12923187624986e-09
"Lmf1",-1.50416033128753,4.9176530668748,191.749640966453,1.31956620805799e-43,1.84503887047762e-41
"Gch1",-1.50530503433456,6.73750902202986,113.485761380446,1.68889788294797e-26,5.74825283397569e-25
"Plbd1",-1.50549268472955,4.08476042767696,160.117870057837,1.06633878658605e-36,8.38388613757488e-35
"F9",-1.50581055005221,6.87278252093389,110.786676379831,6.58930855158314e-26,2.13859026729989e-24
"Bnip3",-1.50581293047889,7.09197667545502,79.2500758002127,5.47252614006161e-19,9.90607653358808e-18
"Cyp4f13",-1.5059168536712,5.74959051184184,271.50200997925,5.34018159905125e-61,2.76268954845317e-58
"E130102H24Rik",-1.50602384219904,0.208810106659956,29.1976756794882,6.53575623296101e-08,3.78804406179705e-07
"Agxt2",-1.5091280707519,6.30288364717117,103.688466564364,2.36765507745127e-24,6.83528280004821e-23
"Vkorc1",-1.51014664935969,6.68189097367748,78.7952691051495,6.8891848550384e-19,1.23494486933665e-17
"Rdh19",-1.51237802426223,6.08837981559631,75.4077126687738,3.82891429725161e-18,6.42299131822356e-17
"Gm15337",-1.51254820503442,-2.78904422899499,8.68340934869505,0.00321119714811586,0.00931211172985572
"Apoa1",-1.51293852792644,12.9232797616319,121.032528331888,3.75917403626264e-28,1.48455808848864e-26
"Amigo2",-1.51418822639336,2.21062589847772,57.724100112484,3.01585014807359e-14,3.45487138087775e-13
"Smarca2",-1.51669234072527,6.19628027686529,105.938027376859,7.60775936982782e-25,2.28294561043313e-23
"Apoa5",-1.51677462935863,10.2387833700192,165.954666805975,5.65937743394867e-38,4.83138996976734e-36
"Etnppl",-1.51757064906175,6.61035934937612,25.2225955226812,5.10802292528566e-07,2.66228549281411e-06
"Fndc4",-1.51964265474927,4.71010293350416,166.555423107235,4.18350794938317e-38,3.63136913176827e-36
"Serpina3m",-1.51988384956839,9.6896444583426,66.5656347602272,3.3843508532613e-16,4.68645629129069e-15
"Cyp2d9",-1.5211485318689,9.85389509733322,47.9977298663782,4.26712930055287e-12,3.93223489908803e-11
"Tef",-1.52150736620848,6.33007152044457,26.6801283864783,2.400779023982e-07,1.3040938894024e-06
"Slc16a10",-1.52197296496731,6.05490023546863,172.246242472753,2.39101937968974e-39,2.27384184906009e-37
"Abca2",-1.5221682563348,5.35502825280855,110.845009347916,6.39824213570855e-26,2.08968850157037e-24
"Cyp2r1",-1.52326024065746,3.27670313292111,98.9775893509066,2.55375391635195e-23,6.7682328436758e-22
"Ttc36",-1.52353404546734,8.39241348914284,51.6742512025648,6.55163649001745e-13,6.53571851474282e-12
"Sardh",-1.52625049506764,9.21263035838341,52.5277366161383,4.24214565217327e-13,4.30657698527339e-12
"1600014C10Rik",-1.52731123092582,6.74709505148854,201.378886844873,1.04455897464513e-45,1.81339644276146e-43
"Naprt",-1.52868284397599,6.49429457461888,125.6663030286,3.63789299896123e-29,1.55796983781672e-27
"Immp2l",-1.52894292953545,4.19287929710616,85.3172051030047,2.54142264708848e-20,5.18037664399036e-19
"Farp2",-1.52958980887008,3.06786170088129,40.4121201738618,2.056613313878e-10,1.57345213221184e-09
"Pcsk6",-1.52970126082844,6.3295471024434,88.1593041048138,6.03896542018097e-21,1.31268839095648e-19
"Mrnip",-1.53068562334409,2.73607701302362,46.3584706765245,9.84808363662357e-12,8.73595265529979e-11
"Atxn1",-1.53101802705177,3.91255791926551,20.6355287551343,5.55555116291128e-06,2.53627677252076e-05
"Hspb6",-1.53271623997962,3.50597932785913,57.9542311472207,2.68287864298308e-14,3.09122591795293e-13
"Elovl2",-1.53318494223853,8.76313468613616,78.4828113910212,8.06973547664011e-19,1.43958515568448e-17
"Tmie",-1.53460290335173,3.90034992369873,62.3759823431324,2.83762867695323e-15,3.60515427243366e-14
"Gm10658",-1.53468796354619,1.82360223749917,58.1671251283309,2.40769120994549e-14,2.79281383532108e-13
"Pard3b",-1.53551841378091,2.13056190645844,83.2332016268799,7.29225794903478e-20,1.41613240516278e-18
"Slc37a4",-1.5361425567963,6.8632410003187,59.9372473865891,9.79304785016719e-15,1.18649540393571e-13
"Aass",-1.53664938266887,7.54275079344604,90.0411039171582,2.33263178054203e-21,5.27893143195807e-20
"ND3",-1.53951879385159,9.4352291710487,80.8705832393987,2.40994538622577e-19,4.46867794304674e-18
"Il2ra",-1.54015958718065,-2.04950434294756,9.8321982680315,0.0017148328293049,0.00525190395401728
"Adamts7",-1.54333140587889,2.97442515479624,40.2053133368421,2.28625581257745e-10,1.73630590440226e-09
"Kalrn",-1.54428934759707,4.21464820461776,66.3974603121504,3.68576717862326e-16,5.08478611250388e-15
"Arhgef37",-1.54437796404739,1.72357089933641,30.9931305575136,2.58943294061447e-08,1.57342874970342e-07
"Comt",-1.54543998292304,9.17004862040932,145.990621013527,1.3043421072112e-33,7.99512257991281e-32
"Gm10644",-1.54573046062459,0.212560263833987,25.2744514293698,4.97251762595277e-07,2.59532109423972e-06
"Pcca",-1.54596236950724,5.78216300580239,103.606023786467,2.46825596872524e-24,7.10193294138105e-23
"Sdc4",-1.546774336469,7.7315984512324,150.612016918891,1.27405787262985e-34,8.4719935710325e-33
"Porcn",-1.54742739213363,0.977883420373176,70.2112865899035,5.3280717165814e-17,8.00820633891987e-16
"Narf",-1.54779796782668,4.73082263485329,59.9830402987972,9.56782782398894e-15,1.16029536954112e-13
"Gbp2b",-1.55024990463029,-0.221918003450981,11.2938028987553,0.000777662272014375,0.00253698953086087
"C4a",-1.5504457558678,8.63370224342449,118.671645313101,1.23583548056983e-27,4.63967436515235e-26
"Arl15",-1.55061828474954,2.68608239382376,124.015649423654,8.35817986492997e-29,3.47590094157787e-27
"Cecr2",-1.55382317449383,3.48898402875654,74.7605659157285,5.31406113309981e-18,8.7569839763475e-17
"Gltpd2",-1.55420456756814,5.44646757351496,222.75227108242,2.27017662249456e-50,5.3873998801896e-48
"Lrp2bp",-1.5544053176795,0.349814258922843,22.9171617375802,1.69135018049403e-06,8.24385813432052e-06
"Slc25a13",-1.55572522354596,7.09430275027045,91.620863045751,1.04980344386614e-21,2.44642033175545e-20
"Faah",-1.55579037539878,7.00833434842836,238.095752377991,1.02311219325529e-53,2.87661338075376e-51
"Gpld1",-1.55620490702771,7.41647038811438,104.172805462959,1.85418140973998e-24,5.41333075911331e-23
"Cfhr4",-1.55692951296001,7.83979146173801,48.76211135408,2.88968584562256e-12,2.70726199814266e-11
"Bphl",-1.55722588434954,6.65257813342574,104.59916827394,1.49519560338086e-24,4.3900368527415e-23
"Aldh1l2",-1.55917598674995,-0.146837746546198,13.6385141815101,0.000221592723765883,0.000794888224331175
"Azgp1",-1.56035929039476,9.8949666108309,148.083540459287,4.5485146380016e-34,2.91951434593517e-32
"Gm20594",-1.56126336023523,5.34515537204975,63.1902861180697,1.87671616813396e-15,2.4382228589212e-14
"Gpcpd1",-1.56257042865475,5.13886349120106,26.991130478728,2.0439119437065e-07,1.12036173443221e-06
"Zfand4",-1.56297220143909,3.71229456189052,61.9363250901832,3.54744806865961e-15,4.45878713275112e-14
"Adtrp",-1.56365684599308,6.27194252464535,100.393053812709,1.24965582748601e-23,3.40261550416638e-22
"Gstp2",-1.56383989660756,10.6433413184367,36.0176453919452,1.95538750367028e-09,1.34844064402663e-08
"C1rb",-1.56392596656173,6.99544877152853,143.453684462394,4.67773950747965e-33,2.74374348843483e-31
"Gm10554",-1.56490924858653,0.540475419426196,52.809852436863,3.67453380115496e-13,3.76432339938516e-12
"Gm2061",-1.56535353289546,-0.308830165255133,25.7289529318542,3.92888370952852e-07,2.07447305397784e-06
"Gstp-ps",-1.56684639301453,10.5178623488825,34.9191798485569,3.43678639544434e-09,2.30309206453261e-08
"Bco2",-1.56702363153372,4.08677138080234,119.646542979508,7.55990547763e-28,2.88850923175562e-26
"Cfh",-1.56932505209975,9.42910788080103,54.0000304223339,2.00486503816276e-13,2.10898104685466e-12
"Gm4952",-1.56987637275116,5.68512480954598,43.9778004607081,3.3212142269017e-11,2.78295589268761e-10
"Macrod1",-1.5699710422797,4.89082770752201,62.1076129689216,3.25191806926793e-15,4.1072931981325e-14
"Gstk1",-1.57208830926604,6.08173840347109,72.2830102760118,1.86445675368027e-17,2.90704658513849e-16
"Adcy9",-1.57412333621418,3.22355781817834,23.3585048923771,1.34447731850743e-06,6.62304223916047e-06
"Gstp1",-1.57474944089908,10.8686074148973,37.9902191258062,7.11001731716194e-10,5.16759814394571e-09
"C1ra",-1.57677407891012,7.9682901393856,177.552328980479,1.65907501924587e-40,1.79561897585075e-38
"Lims2",-1.57855147192899,5.36743533832002,116.739643529446,3.27337434447439e-27,1.17928097727742e-25
"Acadsb",-1.5811027816767,6.45369462364197,155.823876300184,9.25027240346022e-36,6.72125832191869e-34
"Serpina1b",-1.58119439828203,13.0242369607889,168.081320645063,1.94195345031202e-38,1.71442013307921e-36
"Acvr2b",-1.58192152859567,0.587049119776598,50.5609580068407,1.1552038156396e-12,1.12803537558134e-11
"Mir1191",-1.58228932929693,-1.44213173936231,14.7132111457321,0.00012516621962518,0.000469500377471654
"Etnk2",-1.58245660238464,7.69464148226802,61.7858850010396,3.82909323322529e-15,4.79647238081543e-14
"Il12rb1",-1.58307137433645,0.0766875059708511,41.2605564838977,1.33230372647795e-10,1.04622648733471e-09
"Rdh1",-1.58404194580678,6.59990569946501,84.0194245614689,4.89937260671075e-20,9.66682465429344e-19
"Peli2",-1.58423805626599,3.91257192609874,180.266156607483,4.23943288615395e-41,4.91755203884055e-39
"Klf1",-1.58472700949307,0.787411156664919,24.6623767097113,6.83046755851815e-07,3.49144990081146e-06
"Gm20300",-1.58628800492507,3.96240753389645,185.274775440157,3.41831728464205e-42,4.33439280401157e-40
"Lifr",-1.58651516435543,6.93717930825219,70.6002494905457,4.3746173580596e-17,6.60970953276447e-16
"Abhd14b",-1.58684407811237,7.18645116918746,127.797109889742,1.2432414047869e-29,5.57347060963998e-28
"Fam210a",-1.58877124015002,5.70907112216118,74.5252701870749,5.98670218664938e-18,9.80114085202908e-17
"Pkhd1l1",-1.58929360179384,-1.9134174536125,5.5506677471335,0.0184736380364905,0.045346137321114
"Hlf",-1.59038300035631,5.02625532162563,67.0215579809276,2.68554276587269e-16,3.76718734950265e-15
"Nr1i3",-1.59126345622724,5.33206299912882,68.7612359685401,1.11135867952329e-16,1.62049126061042e-15
"Foxq1",-1.5922482459251,5.02879872109127,8.02764337473751,0.00460687410750284,0.0129683330654887
"4930581F22Rik",-1.59524119030319,2.8401774484994,141.824787210414,1.06216686551135e-32,6.02523471714521e-31
"Nat8f2",-1.59629656606139,9.12713204256649,77.8182913647622,1.12969168836444e-18,1.99329706022666e-17
"Gnmt",-1.5964308316361,9.79521959800984,41.5579816902877,1.14426354432242e-10,9.04881232069335e-10
"Apon",-1.59721105571659,8.02895659914338,121.759198170184,2.60626653681468e-28,1.04198294447891e-26
"Cbs",-1.59726037122345,8.47204658266558,164.254614922396,1.33088300491438e-37,1.10339585538847e-35
"Tff1",-1.59863474388572,-0.32874293243305,14.7227971044546,0.000124531403938187,0.000467186921779418
"Lrrc3",-1.59875466659904,5.87665874587409,103.140355204728,3.12225928183554e-24,8.95382270989357e-23
"Lsm6",-1.59885468248742,4.58720970410828,119.579390765169,7.82020674312918e-28,2.98355881747083e-26
"Gatd3a",-1.59944781175747,4.15305193375579,103.742318402012,2.30416716604747e-24,6.66687830918902e-23
"Wdtc1",-1.60384291267821,6.49258635876614,146.806155369987,8.65180679307583e-34,5.37971842106953e-32
"Cyp2d37-ps",-1.60397218264474,5.50587034800833,88.7255349154432,4.53572424925769e-21,9.96818854337711e-20
"Hsd3b7",-1.60557012651653,8.14887316368738,150.398854468502,1.4183401088908e-34,9.38317227536529e-33
"Pccb",-1.60568313727232,7.08128081782563,214.78670467441,1.24050089525878e-48,2.56704293261271e-46
"Rnaseh2c",-1.60888123119669,5.03654323257944,63.0317187761779,2.03404511975863e-15,2.62548129305372e-14
"Qdpr",-1.60984906115605,6.9280601607127,83.7700098417107,5.55816212512704e-20,1.09499603724799e-18
"Pygl",-1.61138725218748,8.46658879886437,100.200857854998,1.37699841861805e-23,3.72971917218777e-22
"Cyp2c40",-1.61155943194387,7.50178092028086,113.195190141209,1.95545316705906e-26,6.61198785259041e-25
"Slc26a1",-1.61280101724849,6.42107030712183,39.4257802366696,3.40768196265324e-10,2.55275150095428e-09
"Rarres1",-1.61399135565592,3.15184740900442,43.0472921631926,5.34325198063136e-11,4.38913620142875e-10
"Slc25a47",-1.61439120677447,8.92528343061507,52.8956392951545,3.51749618350145e-13,3.61203151165669e-12
"mt-Rnr2",-1.61515839201541,11.2013133501431,75.6842724752155,3.3284825460524e-18,5.61263741973516e-17
"Slc8b1",-1.61562560644453,5.09150925650801,94.3008486780644,2.71034068987183e-22,6.56445530195829e-21
"Lzts3",-1.61665555686454,4.24567703631667,131.293798059456,2.13542776520245e-30,1.0210186691773e-28
"Slc23a1",-1.6167020468799,5.08239253283283,90.4709356291018,1.87714155120626e-21,4.27806348062135e-20
"Amy2b",-1.61787974817766,2.63727066953564,78.1162876543945,9.71495848478153e-19,1.72475518960771e-17
"Lipg",-1.61812948529664,3.68826245372643,26.8189297963321,2.23437896785273e-07,1.21831114589896e-06
"Mnd1",-1.61870656300229,2.18216549661965,73.9024830187047,8.2073006091913e-18,1.3268640303622e-16
"Slc38a3",-1.61984155773172,9.73194868448896,58.876720747968,1.67866558192918e-14,1.98093260071907e-13
"Pdzk1",-1.61996599029571,5.83088436392555,295.778594961557,2.73838660200971e-66,1.9144282765996e-63
"Pde4c",-1.62088275336554,3.36224447018365,93.9716214716687,3.20080167571739e-22,7.7162289791036e-21
"Plg",-1.6210261067583,10.5962027063356,166.435485278187,4.4436451207925e-38,3.84427318861336e-36
"Vmo1",-1.62122588011642,1.95587580411781,51.2622868636664,8.08133370307762e-13,8.00305738505011e-12
"Syne4",-1.62387167246865,0.0559315339498409,25.9203949217918,3.55790197823534e-07,1.88822836419806e-06
"Znrf1",-1.62411646293657,5.58144409627121,132.985464815606,9.10761582772406e-31,4.45343475644118e-29
"Herpud1",-1.6242520703299,8.03326777033234,38.4068480890837,5.74305144971132e-10,4.21195100225922e-09
"Ptprd",-1.6257119448268,6.63506846539978,161.788740049342,4.60090570646153e-37,3.6845705234997e-35
"A530079E22Rik",-1.62725350708435,-1.74986637133587,12.7299407203476,0.00035984794933914,0.00124374490988182
"Agxt",-1.62918445393723,7.36236941271758,63.0806078307393,1.98417996044245e-15,2.5623955585005e-14
"Mug2",-1.62935774887816,10.0334533197232,58.3927153376178,2.14684456164537e-14,2.50484565972399e-13
"Slc25a25",-1.6316124759828,7.62040995219107,34.8321234861754,3.59394357152407e-09,2.40591455394962e-08
"Aadac",-1.63186483186007,8.34723489589734,112.044319287984,3.49411463941571e-26,1.16471988888874e-24
"Pfkfb1",-1.63437216509434,4.63504732821244,79.8563329113197,4.02647636219385e-19,7.33470873668086e-18
"Zyg11a",-1.63645842182211,1.11557592040705,19.6833840911154,9.13925854800157e-06,4.06264308061792e-05
"Cyp27a1",-1.63721788648502,8.33755527785984,142.120496136144,9.15238420539869e-33,5.22615280885316e-31
"Grtp1",-1.63807751321342,3.6821014006808,211.072324670513,8.01526209653906e-48,1.59485218962443e-45
"Mnd1-ps",-1.63885201935761,1.09758372986137,41.2824790563315,1.31744497123388e-10,1.03518678830215e-09
"Lama3",-1.63934354961729,1.56769186186245,34.0255891102537,5.43920223738198e-09,3.56914876393606e-08
"Fxyd1",-1.63982359403418,7.20955237769362,56.8328423183314,4.7447572176721e-14,5.3338824402227e-13
"Txndc15",-1.63986000525118,5.67912777805009,375.11382989427,1.44136897029618e-83,2.86799162728086e-80
"Ppargc1b",-1.64226016692759,1.97476057544162,46.6722845820607,8.39073572102547e-12,7.51274354087109e-11
"Ociad2",-1.64229959895273,5.17656809465616,246.489530692683,1.51277700029383e-55,5.08194839825982e-53
"Car14",-1.64267499675704,4.34367604109764,49.2367055577701,2.26865662873045e-12,2.14799930510141e-11
"Kcnn2",-1.64464270938654,3.50008214125917,96.479935923729,9.01528268774843e-23,2.28625801258812e-21
"Fabp1",-1.64585389979929,11.7184738462145,73.4549291003215,1.0296055860242e-17,1.65011200084808e-16
"Fibin",-1.64604128093091,-1.29839182336278,13.2965170403002,0.000265899610288688,0.000942453441948136
"Tbc1d16",-1.64684804923602,4.33131798286232,72.5094979993979,1.6622999223695e-17,2.60914515120946e-16
"Fhit",-1.64778343540779,0.613420036659714,36.6007673352343,1.44974638480502e-09,1.01517568315515e-08
"AI182371",-1.64799955557258,7.81351480927668,151.01671917817,1.03928331858756e-34,6.94654821754637e-33
"Capn3",-1.64877693705479,0.497781222585692,31.3404494928534,2.1652118102017e-08,1.32750732150954e-07
"Meig1",-1.64948441882957,-2.25777327338485,5.73790423172414,0.0166025913500074,0.0412505264096283
"Icam4",-1.65035710857489,-1.24154500155761,14.5579892603923,0.00013591113403153,0.000507157141372417
"Fah",-1.65059989106344,8.76316257468682,105.911733785032,7.70937689466436e-25,2.31075842565797e-23
"Nat8f6",-1.65100960439491,-0.21903947351811,12.8255438864609,0.000341919101947449,0.00118748944818403
"D130020L05Rik",-1.65142666244325,2.48983414111053,62.1659328862758,3.15702386039754e-15,3.99133608000504e-14
"Gm10319",-1.65226384182289,6.00155761155417,15.6360494202561,7.67768726104538e-05,0.000297437077102682
"Mcc",-1.6528425207603,4.1325278195481,69.9485895731297,6.08704134581501e-17,9.09084864273654e-16
"Hyi",-1.65499590676518,5.09089245844206,73.2058640162505,1.16808206515763e-17,1.86166227846164e-16
"Sptbn2",-1.65509482407652,5.93358690755973,68.4609142225801,1.29417466826497e-16,1.87379014901236e-15
"Tspan33",-1.65639603585016,2.92218686742336,120.738177476214,4.36043931663741e-28,1.70896187581e-26
"Serping1",-1.65671698436181,8.78490801783969,239.724179897925,4.51696535413301e-54,1.32773116835635e-51
"P2ry1",-1.65680743623179,2.38098935099684,56.0528500300509,7.0548864955731e-14,7.80199867383452e-13
"Rdh18-ps",-1.65771881536228,6.12985448462806,93.2871987170018,4.52308122091927e-22,1.07832757549787e-20
"Hsbp1l1",-1.65968956934449,0.164876756137871,23.7055266504292,1.12259699599054e-06,5.57783643781932e-06
"Slc38a4",-1.66166888204974,9.32580170954542,77.0442867671479,1.67167084109133e-18,2.90989970703293e-17
"Qprt",-1.66189191978887,5.91033876297468,218.648850009313,1.78282163475204e-49,3.97553855397682e-47
"C730027H18Rik",-1.66566945422998,3.25134707267126,126.155189407021,2.84354000232101e-29,1.22794406076857e-27
"Proca1",-1.66631925050404,2.03251361558539,55.4982437670685,9.35425499804732e-14,1.02138672028067e-12
"Slc27a5",-1.66915729827893,9.1890950319357,103.773570229386,2.26810697917799e-24,6.56989061930537e-23
"Gcgr",-1.67042834845653,7.51987117548726,193.995637374987,4.26791859506944e-44,6.20214889318321e-42
"Csad",-1.67075172643076,8.25653342991715,42.1613040036971,8.40467184771704e-11,6.75957384786018e-10
"Atat1",-1.67093228300083,3.09394566490327,208.576878403611,2.80773111471961e-47,5.34026329003325e-45
"Slc28a1",-1.6717362904916,-2.21619187688602,7.07329784930202,0.00782411131857367,0.020996606232757
"Ddah1",-1.67228005391102,6.58341381465748,140.114716118155,2.51262716400208e-32,1.37118411078569e-30
"4833411C07Rik",-1.67429585898059,2.75993340214106,61.0340002435704,5.60975741103291e-15,6.92307227820555e-14
"Itih1",-1.67430779918458,8.82623184510063,244.152871315567,4.88906534683236e-55,1.56130189291991e-52
"Sycp3",-1.67558780145369,1.48407017300976,51.2086074974013,8.30536554277554e-13,8.21862626224081e-12
"Fetub",-1.67649179345211,8.65780898278905,122.449877026504,1.84005529558847e-28,7.50736756009256e-27
"Masp2",-1.67715796693033,6.30468473461439,218.584698999745,1.84120124609806e-49,4.07062843015542e-47
"Crhr2",-1.67768038593609,-2.26773423512039,6.27299423301545,0.0122591808454075,0.0314435528932233
"Serpina6",-1.67817372407326,7.30111455973294,22.1971955588537,2.46032908043089e-06,1.17354475979174e-05
"Aldh1l1",-1.67866558077278,9.50997347516597,50.3979386072264,1.25526007265173e-12,1.22066963531137e-11
"2610528J11Rik",-1.68029117338639,2.7665843808797,89.6345906108304,2.86471398950709e-21,6.43242680265451e-20
"Slc7a2",-1.68055443022861,7.96582908832543,43.1265924031854,5.13101018711051e-11,4.22418333895568e-10
"Ube2u",-1.68097414365767,0.974772774130484,32.6704634724194,1.09183829754379e-08,6.92389831884412e-08
"Hdac11",-1.6813016196279,5.46953029113925,220.802828861855,6.04320828216587e-50,1.39571132709629e-47
"Pcx",-1.68258715863229,8.41846247492342,93.9552535814306,3.22737974018967e-22,7.77305695898382e-21
"1300017J02Rik",-1.68294087093132,8.52132815639862,168.126886811567,1.89795568800257e-38,1.68131574594392e-36
"Zfp385b",-1.68366181399083,3.50370795938649,63.7010033455333,1.44810810579679e-15,1.90046739587243e-14
"1700066M21Rik",-1.6838610753607,4.39137488919883,116.479445842603,3.73227334004451e-27,1.33901129662873e-25
"mt-Rnr1",-1.68603221947376,10.9156622992994,59.0181539593109,1.56223977448385e-14,1.85199157866974e-13
"Eva1a",-1.68622461509524,5.77550186420782,181.647854439632,2.11658490480606e-41,2.5464977550055e-39
"Apol9a",-1.68684723161584,6.41214385321983,64.7088728128493,8.68230185962387e-16,1.1612466504803e-14
"Gls2",-1.68808141625461,7.86057896883709,58.7836598246792,1.75996816326544e-14,2.07026359614311e-13
"Olfml1",-1.6887454976383,3.59081437481676,96.0643528855015,1.11209246666456e-22,2.78205955853116e-21
"Amy1",-1.68969970536601,7.22729445025108,110.849176353279,6.38480732129652e-26,2.08793692768618e-24
"Hnmt",-1.69069398325615,4.2969250716339,77.1819150064352,1.55914704140551e-18,2.72135334143294e-17
"Fam214a",-1.69112677856594,5.50076199870578,40.7913377412873,1.69382239347965e-10,1.31023037835341e-09
"Ccdc30",-1.69278417997805,0.746657862083887,58.5812126620074,1.95070318584442e-14,2.28734539021929e-13
"Saa3",-1.6933542019931,2.36882662045527,9.9363695978768,0.00162044821305982,0.00498704746308369
"Tm7sf2",-1.6947478093462,6.56663157715632,163.179665580878,2.28544632108107e-37,1.87081139200646e-35
"Rilp",-1.69516235342294,4.19531796566484,170.136689529803,6.9073617221367e-39,6.31352387514169e-37
"Kcp",-1.69727731512843,2.61232696050651,87.2251643330102,9.68437541387136e-21,2.06517509340981e-19
"Fbp1",-1.69771386712249,9.27013926090403,89.1246400263519,3.70704850234563e-21,8.20977941867932e-20
"Mycn",-1.69802615056086,-0.0957457903796363,30.9404369025724,2.66069889442028e-08,1.61445691536405e-07
"Entpd8",-1.69862443445039,5.69479902753706,232.292973607742,1.88492390301861e-52,4.86196033626033e-50
"Csrp3",-1.70247402651728,3.49572896439827,33.6620561386037,6.55672411969863e-09,4.27580060717504e-08
"1190005I06Rik",-1.70311980702832,2.3296752328768,63.424605282596,1.66623671603689e-15,2.17240650875637e-14
