"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ppp1r36",7.10125281197592,4.76668811057152,0.922178382170581,5.1689436693928,2.35420837282648e-07,9.02617243751807e-07
"Plaur",54.7617512667852,4.76625648417614,0.475350602446109,10.0268232745461,1.16194914203326e-23,2.02107074921142e-22
"Egfl6",12.2887015337961,4.75046901044552,0.693137235299614,6.85357641822848,7.20261469588606e-12,4.43000299690141e-11
"A630001O12Rik",3.08351873651743,4.75015497244256,0.992487481533832,4.78611071758958,1.70044275740281e-06,5.87457422274666e-06
"Spire2",26.7399275418356,4.74921594218587,0.506674182549668,9.37331347393119,7.02904853148645e-21,9.73702104582483e-20
"4930579F01Rik",1.83254848869541,4.74337391239914,1.1156158267497,4.25179869150724,2.12060438912564e-05,6.37110802427732e-05
"Dusp18",14.2312709987608,4.71765358838032,0.606543111284921,7.77793614436786,7.37172600844311e-15,6.03666076275472e-14
"Lrtm2",28.0391668561145,4.7052784952132,0.647065546087452,7.2717184892074,3.5494269530081e-13,2.4863453678774e-12
"Aqp5",13.8382886246955,4.69126090706889,0.8292583485893,5.65717657838413,1.53883423341659e-08,6.7247237680852e-08
"Myo18b",29.1073092214536,4.67878544400037,0.897627487095255,5.21239100992889,1.86422096457126e-07,7.23597680187085e-07
"Shc2",71.2682094120338,4.66743944443198,0.370932890572909,12.582975419686,2.61973436462881e-36,1.08221928317378e-34
"Myo15",4.06297999023512,4.65545253641094,0.84907950014505,5.48294068531349,4.18313303780704e-08,1.73815094590693e-07
"Ceacam16",3.41979474637304,4.63582456978243,0.996352993204519,4.65279333870666,3.2746840479919e-06,1.09513150842403e-05
"Col9a2",3.88508119249489,4.63288336919252,1.00988335505407,4.58754305238,4.48492959185616e-06,1.4756016347819e-05
"Afp",263.20494336075,4.61901593107023,0.535158322798286,8.63112042604118,6.07538762689057e-18,6.59069160673293e-17
"Ascl2",2.18061550959557,4.61531490950729,1.09832417495934,4.20214269587404,2.64400372738428e-05,7.83297214386119e-05
"Prtg",18.9141399980424,4.61272354737539,0.609071111712752,7.57337437069389,3.63652374184555e-14,2.78449089326999e-13
"Clcf1",51.9110345790357,4.61193133944278,0.33144557839429,13.9145960606431,5.16509138504277e-44,3.67655177934563e-42
"Ppp2r2b",44.6272455407489,4.60747005327935,0.433744480610274,10.6225445146799,2.3409165442019e-26,4.83519447360989e-25
"Gpr176",16.1026332371574,4.60690361220973,0.741544720035828,6.21257691914676,5.21226511909565e-10,2.65666181655475e-09
"Muc20",1.20806078128271,4.60352520775722,1.17366738653895,3.92234227563625,8.76922976679937e-05,0.000239899682622551
"1500015L24Rik",1.12430942098611,4.6016494578806,1.84233284289796,2.49772969939692,0.0124991458969326,0.0235178622523925
"Dlg2",11.5319092668534,4.59569206260235,0.651930201288241,7.04936211502562,1.79739841788065e-12,1.17542235052004e-11
"Gal3st2",25.514395733783,4.58201418609872,0.713151447491788,6.42502262627951,1.31849904061382e-10,7.14956394510399e-10
"Mfap2",43.0593711766666,4.57583897170833,0.492567837045082,9.28976402348724,1.54630769017023e-20,2.07825101103707e-19
"Il11",1.96508400536659,4.57161921255883,1.05676412555157,4.32605451114527,1.51803870830317e-05,4.66064073897922e-05
"Nptx2",2.45574429143061,4.57141234506556,1.219721931578,3.74791354218855,0.000178311692489643,0.000465052775212207
"Tmem45a",110.7930411017,4.57042072427212,0.289823415847523,15.7696737888033,5.03089495895908e-56,8.02644594874619e-54
"Pabpc1l",5.27101302972353,4.56737584208039,0.906610851851713,5.03785701743116,4.70772897863516e-07,1.73350458033428e-06
"Cxcl5",6.7481932045317,4.56652190197773,1.11212148572764,4.10613584988867,4.02332918767279e-05,0.000116161861585429
"Casc1",3.17328333175533,4.55816620284858,0.954087096568546,4.7775158255912,1.77474086621507e-06,6.11983029831234e-06
"Timp1",53.6274495893769,4.55567365628748,0.637273694454787,7.14869246279661,8.76083550269651e-13,5.90447132732718e-12
"Rnf138rt1",2.24985811429749,4.55310108627602,1.13712920900512,4.00403142423856,6.2272087383574e-05,0.000174510829983011
"Areg",9.36327606210218,4.54106867586145,0.858608828680557,5.2888679037226,1.23075731496885e-07,4.85870853842333e-07
"Shisa3",18.4050953401328,4.53801398489581,0.543021275253427,8.35697272225278,6.43481718009483e-17,6.36500061742464e-16
"Itga2",7.32511095484343,4.53560956749014,0.74858265140235,6.05892957710601,1.37030365279517e-09,6.68773267816518e-09
"Kcna6",12.9491173812319,4.53316651712217,0.735753624187048,6.16125611631336,7.21701554593444e-10,3.61475796234394e-09
"Dlx4",1.37162121010547,4.52652187756552,1.19365185173263,3.7921625731951,0.000149341091915948,0.000393375403940854
"Elfn2",4.10378508515726,4.50572487392032,0.952257054307898,4.73162666901438,2.22727763387009e-06,7.59679822521816e-06
"Igfbp6",55.2023108504429,4.49978501742896,0.539202958190434,8.34525283861617,7.10616887157973e-17,7.00286833367019e-16
"Ifnlr1",26.5357921938817,4.48116132849197,0.38980518871938,11.4958996395452,1.38332219687292e-30,3.90857158740872e-29
"Fgf18",3.26162915598768,4.43762061186223,1.06438558009247,4.16918520399035,3.05690514636773e-05,8.97005605578368e-05
"Sprr2b",6.4982200887494,4.43572378637845,0.969819501464401,4.57376221006139,4.79043498897134e-06,1.57108949744626e-05
"2310034G01Rik",3.16944853779265,4.43535738336182,1.03631756787956,4.27992105975501,1.86959614679e-05,5.65461936405336e-05
"S100g",35.0907306645778,4.43010451730706,0.986590078988835,4.49031934503894,7.11164700553108e-06,2.28578067265307e-05
"Cdhr1",0.845393367606006,4.42873819122029,1.69149941464733,2.61823217487997,0.00883866444557998,0.0172023517608948
"Arhgap20",3.34498970277809,4.42394839663539,1.07064822512887,4.13202795540328,3.59576675445322e-05,0.000104518384364168
"Kif17",2.49436848420505,4.41881945673989,0.945429628325855,4.67387452682717,2.95569947501764e-06,9.94385206038019e-06
"Myo5c",32.7202438396003,4.41186464857657,0.376554298603111,11.7164102625918,1.05028841708882e-31,3.14525691505871e-30
"Tex19.1",0.934297399498272,4.40400204963909,1.76657299892221,2.49296352447704,0.0126681859346278,0.0238068762278795
"Rasal1",39.9075518183825,4.40123992439553,0.434589771806993,10.1273435545791,4.17846920292854e-24,7.45717739041451e-23
"Myo7b",6.73876271158017,4.40108635571758,0.83274823164442,5.28501435184893,1.25694902678266e-07,4.95576387700609e-07
"Ptn",5.85661997278333,4.40078441883438,0.986211961724381,4.46231093277317,8.10804588281652e-06,2.58271265324071e-05
"Prss56",1.95478179066174,4.40026261911327,1.61082234160265,2.73168710506916,0.0063010951202398,0.0126260683618751
"Hr",106.236019401868,4.38770708281824,0.28882595754666,15.1915261359755,4.02439831388607e-52,5.20835941224402e-50
"Cyp27b1",2.27148592052434,4.38371906663294,1.10211280613464,3.977559322632,6.96262556245551e-05,0.000193770392908818
"Arg2",11.5195064182883,4.38351113303252,0.47361445965128,9.25544193954737,2.13345980864934e-20,2.84466431402546e-19
"Aloxe3",4.4923080987033,4.38081951878074,1.06982670019774,4.09488706719602,4.2237421991008e-05,0.000121531089674687
"Cd109",2.76002003274094,4.37941663268187,0.967374723000112,4.52711501402478,5.97943998207831e-06,1.93667300924612e-05
"Cdhr2",35.5034303315178,4.37844486048583,0.458607224667431,9.5472653394437,1.33164895783925e-21,1.96529722988285e-20
"Dnai2",1.71262006875267,4.37388835449739,1.08753021916732,4.02185454473744,5.77417126982786e-05,0.000162479227141104
"4933413J09Rik",2.38247779137095,4.36107432108434,1.04545115310011,4.17147592993923,3.0263302909456e-05,8.88706042367921e-05
"Serpinb9b",5.51154174309722,4.36059375953669,0.773754363954528,5.63563058597878,1.74418914878547e-08,7.57917552866228e-08
"Thbs4",9.78437279646655,4.35569536568492,1.10469089531218,3.94290872149717,8.0499299327158e-05,0.000221531677717132
"Lox",52.6492799827441,4.34787409221375,0.426568938916533,10.1926645274669,2.13821911628042e-24,3.87201772847374e-23
"4921536K21Rik",0.787345919681526,4.34496718032167,1.88912571932239,2.29998836810086,0.0214488790466589,0.0382680424676098
"Fut2",18.0846069437013,4.3383195126366,0.652389366979372,6.64989304274448,2.93306083953604e-11,1.69472859685587e-10
"1700007K13Rik",3.91957852141208,4.30285848748822,0.922781963502158,4.66292001542589,3.11753944450565e-06,1.04522287136714e-05
"Adcy10",1.02362386289844,4.28642931044954,1.4439718602528,2.96849919893806,0.00299257882239265,0.00637766654376104
"A3galt2",1.77340573360946,4.27783488475972,1.07903308622426,3.96450761276346,7.35475998126408e-05,0.000203855837911119
"Gjb4",2.12900527337986,4.26997721234066,1.17895690250824,3.62182638165676,0.000292530431656033,0.000737281860092359
"Ccdc136",14.9260235034381,4.26619672509307,0.594200433608171,7.17972671138489,6.98509035571497e-13,4.74745013636492e-12
"Foxl1",3.45404036896503,4.26221834093705,0.987477014040073,4.31627094133463,1.58687185200105e-05,4.85024564244152e-05
"Mmp2",539.987370824209,4.26107863637046,0.269801454351824,15.7933864611937,3.45521578376691e-56,5.65890960267029e-54
"Zglp1",3.67525267141946,4.25965643382677,0.986435633282341,4.31823049584378,1.57285125858679e-05,4.81454817113227e-05
"Cidec",265.8452114026,4.2588817340425,0.379373789294125,11.2260832303853,3.03642458928679e-29,7.66645428020881e-28
"2610528A11Rik",1.40015632179122,4.25103157324153,1.30402577294182,3.25992910680854,0.00111440064802613,0.00255820054490444
"Ddit4l",154.921770047674,4.24503366482195,0.263470666977973,16.111978284007,2.10190317929681e-58,3.8005366664519e-56
"Mep1a",0.794512025253681,4.23985692695697,1.40515377571574,3.01736151603573,0.00254985517552267,0.00550130213725787
"Ltbp2",221.147858031198,4.23876236866587,0.339158529210691,12.4978793207134,7.66693144574053e-36,3.0318782108188e-34
"AI506816",2.42260597309558,4.23519237430771,1.00857116915255,4.19920031807604,2.67859279237862e-05,7.92909737820717e-05
"Terb1",1.54345063626331,4.22641986992475,1.28217685607325,3.29628463492036,0.000979726989864296,0.00227215631596724
"Trdc",27.6999472075878,4.22596870427346,0.737857622143227,5.72734979954323,1.02011687113519e-08,4.55024880107237e-08
"Arhgap22",11.760498445015,4.21816845754103,0.597290606034557,7.06217110218034,1.63920964805651e-12,1.07653842997096e-11
"Sv2a",2.97998168112328,4.20943020978845,1.01239220346866,4.15790460985978,3.21180077731974e-05,9.39033127738649e-05
"Itgb6",25.2181106738812,4.20796464489191,0.564810255932066,7.45022704651106,9.31797325649862e-14,6.85132026452205e-13
"Capn6",92.5240637103487,4.20625553962742,0.330665169159165,12.7205884742059,4.5442488032204e-37,1.99290077254028e-35
"Ehf",181.08561980649,4.20468728148665,0.265045086344473,15.8640453949858,1.1241370609253e-56,1.87427068347248e-54
"Vxn",5.64063497822608,4.19952746025707,0.800842089310222,5.24388954615783,1.57226344195267e-07,6.15177156875645e-07
"Mfsd6l",4.97242780760817,4.19652200823165,0.944254618428743,4.44426950774648,8.81909975741548e-06,2.79238801044463e-05
"Klhl30",2.12749514357073,4.195589323408,1.64146352639071,2.55600520873794,0.010588153391151,0.0202621192027744
"Ovol2",7.61769885321664,4.19531915031915,0.895751450732881,4.68357505520828,2.81914158422343e-06,9.50863008916037e-06
"Col9a3",18.818598062937,4.19239129233507,0.591161286339934,7.09178931234061,1.32388962171985e-12,8.75043758184617e-12
"Dppa3",5.43063389615689,4.18589787826466,0.914183106129694,4.57883967686317,4.67562391516724e-06,1.53643060720881e-05
"Cbr3",211.578698631613,4.1815017661752,0.251018666585237,16.6581307400711,2.64151949978744e-62,5.96178065641051e-60
"Cfap44",11.9775712775119,4.18024741388244,0.699598128107432,5.97521240542901,2.29790585896493e-09,1.09946597031706e-08
"P4ha3",3.69376975723508,4.17981511077097,0.948418060412064,4.40714415429304,1.04742481805997e-05,3.28331488953859e-05
"1700049E15Rik",2.29439200939589,4.16897320897312,1.06063905735471,3.93062388195545,8.47257247358785e-05,0.000232414811438971
"Rdh12",2.77895802802108,4.16351701382786,0.992159940970709,4.1964171721692,2.71170566989722e-05,8.01429844024079e-05
"Ms4a4a",10.7062936876766,4.16203085777843,0.752162090797765,5.53342279370136,3.140412503792e-08,1.32511660300225e-07
"Mybl1",50.3940380193978,4.16183214729721,0.404373789323612,10.2920423063488,7.65355378206716e-25,1.4321973695118e-23
"Trem2",119.581545043732,4.15967787502728,0.393052903803675,10.5829974407338,3.57339958055289e-26,7.26735231179036e-25
"Tmem236",0.951868247262905,4.15418603560684,1.13192377949177,3.67002276202029,0.00024252887133072,0.00061923573000257
"A830039N20Rik",14.5958415781671,4.15228851483263,0.823701998432383,5.04100818346319,4.63085661141905e-07,1.70689630168358e-06
"Cachd1",74.0480410095207,4.14859342616392,0.309798744792328,13.3912531793662,6.80232247829617e-41,3.86167429772476e-39
"Cx3cr1",223.749438811164,4.14697504780372,0.255772759585085,16.2135133332062,4.04753579458203e-59,7.80289009899267e-57
"Igdcc4",23.3927956251487,4.14339941540381,0.52174189192785,7.94147351306954,1.9979337665414e-15,1.73595118391464e-14
"Plekhs1",36.8922818438575,4.13419764291495,0.454794000027023,9.09026425737655,9.87986307917261e-20,1.24724847207536e-18
"Gpc3",66.7640280453323,4.13042289543395,0.387692170564057,10.6538723478077,1.67259373852766e-26,3.48981875072507e-25
"2610307P16Rik",11.211280177878,4.12792410871841,0.793318517511686,5.20336285816952,1.9571419579958e-07,7.57440949741285e-07
"Abcc4",345.928257302929,4.12393178337718,0.257948613413136,15.9874159771978,1.56384474525295e-57,2.73038440569778e-55
"Pla2g4f",1.75452506573719,4.12379189176039,0.993944326411968,4.14891637507187,3.34052804105541e-05,9.74974806115951e-05
"Rab15",3.13097537704178,4.12292885837173,0.992816497396672,4.15276022223918,3.28488881014101e-05,9.59492380196966e-05
"Neto1",0.777791655140671,4.11996569559313,1.87810466411732,2.19368269208226,0.0282582289601294,0.04905036985229
"Nrg1",46.7668972482802,4.10361368585161,0.395753253009284,10.3691218067015,3.42659259108305e-25,6.56479804173644e-24
"Rasef",10.9196461219734,4.1020507857859,0.685782077360665,5.98156604146503,2.21002418297281e-09,1.05878637210142e-08
"Ttc22",6.60543992588306,4.10015351759991,0.891773874817237,4.59775020706926,4.2707759290392e-06,1.40864819316928e-05
"Cacna1b",0.900656154452938,4.09424766980017,1.43789652431165,2.84738686030287,0.00440797595275356,0.00910981696902402
"Ms4a14",6.35289636849222,4.07902695412089,0.891794375153167,4.57395456595059,4.7860366765526e-06,1.56992521752852e-05
"Fstl4",3.81547964678036,4.0749923430243,0.919398699630138,4.43223635694026,9.32607028634286e-06,2.94183710225579e-05
"Flnc",43.0266566067066,4.07300431794935,0.79235644149955,5.14036878433286,2.7419975539006e-07,1.0411602119417e-06
"Fam83a",161.796704369197,4.07083054967663,0.321386971146432,12.6664454851901,9.07334887965821e-37,3.83380063278161e-35
"Tssk3",0.935298194927676,4.06991855188794,1.45873957012959,2.79002409698557,0.00527041187926464,0.0107316000274563
"Egr3",1.59256270853665,4.06808835656757,1.16015126535307,3.50651546747184,0.000454015048568994,0.00111217160871825
"Gm7932",6.05620092963444,4.06675655641314,0.785386417867345,5.17803270325974,2.24237929750479e-07,8.61705017834743e-07
"Cd177",2.6212593261224,4.06463287826409,1.10455249787852,3.67989107450385,0.000233333600086679,0.000597028195327549
"Ccdc120",173.573746563224,4.0606255159179,0.182175634837969,22.2896191333683,4.65938990290392e-110,1.2318761276149e-106
"1700016C15Rik",4.39718701392335,4.05608144716049,1.02938804690062,3.94028419056637,8.13851374720806e-05,0.000223769832000564
"Dctd",11.2408283203626,4.05591390005497,0.58465576674207,6.93726827096243,3.9975427785001e-12,2.52327845162692e-11
"Asxl3",3.57192064432603,4.05421576889084,0.95317244532612,4.25339170133451,2.10556792539746e-05,6.32901503903376e-05
"Gprin2",0.769013364743223,4.05330784621214,1.49685326597978,2.70788589525441,0.00677132986488872,0.0134850965037658
"Bglap2",4.0864047618996,4.05275962603529,1.03404318809716,3.91933303433212,8.8794349098328e-05,0.000242699308634287
"Emp1",305.669121342859,4.05275635514449,0.260997393244665,15.5279572135241,2.24415432263266e-54,3.19481261915098e-52
"Zfp853",2.94297184356504,4.05234384992935,1.01999303755534,3.97291324619408,7.09989130232205e-05,0.000197293826324436
"Gm5105",0.687931680543127,4.04738769923561,1.62226657010773,2.49489681524217,0.0125993762497396,0.0236895922232988
"Erich2",2.92623284705465,4.04299352281926,1.01831140466932,3.97029190116178,7.17846306627811e-05,0.000199357466938189
"Gm4117",1.2407466760896,4.02403001208612,1.22316973274969,3.28983779139147,0.00100245153293138,0.00232078690517401
"Dnah6",1.2878993866528,4.01793347843944,1.36700846109686,2.93921624685156,0.00329043409210943,0.0069667159069522
"Pacrg",7.56375197132343,4.01730798305025,0.894675841689806,4.49023858234801,7.11434410374247e-06,2.28625050057235e-05
"Gm1070",1.50079141372353,4.01623580184979,1.03826135648509,3.86823199839228,0.00010962733758512,0.000295926653542563
"Scn9a",1.27887232960546,4.01449815169996,1.23473754483382,3.25129673791548,0.00114879887228091,0.00262998772010179
"Nrip3",3.06040847368973,4.01147429220096,0.804236330779568,4.98792971502858,6.10297622241933e-07,2.21683573990804e-06
"Dppa2",1.36873133123385,4.00763317722315,1.21935631058225,3.28667932616798,0.00101376203919079,0.00234477761601039
"Klf4",123.166938554655,4.00647932351619,0.285866984822077,14.0151872592416,1.25865850188646e-44,9.3550172266718e-43
"Insm1",3.6758623676312,4.00640505429562,0.960435076275299,4.17144807937775,3.02670026749068e-05,8.88706042367921e-05
"Trim50",3.05448136747749,4.00417777659376,1.10332525464982,3.6291907211574,0.000284311135284307,0.000717837132429286
"Cd200r3",3.39668487097141,3.99829492323334,0.978578560316118,4.08581904956281,4.39215996849711e-05,0.000126122117202445
"Cx3cl1",168.573059892491,3.98822919338382,0.231724705242415,17.2110659897554,2.19356517091548e-66,6.5420687845536e-64
"Ptgs2",1.77877031708108,3.98774756653379,1.15832691284535,3.44267885198157,0.000575982860202612,0.00138509807611353
"Adamts12",26.0124052276082,3.98635825669933,0.53362367673257,7.47035491586167,7.99788086663884e-14,5.9206712479554e-13
"Serpinb9h",2.63781480110627,3.9860074227747,1.06572015189307,3.74020085450599,0.00018387326427454,0.000478411711222959
"Ephx4",5.33162456549715,3.98260285988323,0.917769333142764,4.33943771714991,1.4284774414701e-05,4.40173693128325e-05
"Cyp2b9",338.061569773214,3.98090365681735,0.670428990941311,5.93784533575733,2.88792282941084e-09,1.36274318724902e-08
"1700001P01Rik",1.26944165643714,3.98067592853713,1.2311658362084,3.23325730089809,0.00122387278058724,0.00278806173686954
"Gtse1",80.5504634002076,3.97825973051558,0.310782906015601,12.8007675245686,1.62338745223334e-37,7.49227720161656e-36
"Scel",1.73092239751794,3.97746940151825,1.07119505723256,3.71311403526643,0.000204724584221604,0.000529019530883724
"Lrrn4cl",4.69744414044854,3.97714060679129,0.868908535869345,4.57716830093302,4.71312269762456e-06,1.54792833655613e-05
"Gm5922",2.26566343426749,3.97342642397986,0.993763071915781,3.99836393228002,6.37818301283436e-05,0.000178525458285731
"Tceal5",6.33900064373001,3.97169778101247,0.99007211085342,4.01152374405229,6.032810810854e-05,0.000169268086228737
"Eln",657.467479592751,3.96681896941109,0.319750948415061,12.4059646705468,2.42573539931785e-35,9.29463458285207e-34
"Psrc1",25.2904167028547,3.96597355138145,0.478355831311752,8.29084395293337,1.12447729024616e-16,1.08502091817444e-15
"Ak1",63.9173715194585,3.95925882614661,0.552857114731871,7.16145043745489,7.98278762632368e-13,5.39581631118964e-12
"Thbs1",225.003700585162,3.95438882953243,0.321151718513036,12.3131485885912,7.69610842314166e-35,2.84295166840485e-33
"Creg2",1.79759384420095,3.953678639095,1.02155803245203,3.87024379770677,0.000108726567445144,0.000293709324727379
"Hepacam",0.778990426095657,3.93951192541861,1.706912485187,2.30797534121207,0.0210005080362883,0.0375731247319787
"Ppfia3",1.80057067868292,3.93810294950435,1.0229073174968,3.84991179762155,0.000118160367936523,0.000317156479971173
"Ajm1",3.99006837418488,3.9294573203387,0.885523651195674,4.4374391525658,9.10354440708377e-06,2.87556402699948e-05
"Gprc5a",20.9912963907041,3.92744870743509,0.56900634436475,6.90229335108693,5.11696285907327e-12,3.19607261670162e-11
"Creb5",3.74441673963413,3.92221333478808,0.876410781934742,4.4753138775056,7.62991403005224e-06,2.44217950456895e-05
"Rbbp8nl",1.93337688141899,3.9186322441556,1.08090164299092,3.62533656005233,0.000288585365684052,0.000727933673533425
"Ccdc180",2.64857674700727,3.91412780699419,0.890853851647798,4.39368118547649,1.11447221760478e-05,3.4828668239128e-05
"Cfap52",2.27540452557129,3.91216247384766,0.993687651476352,3.9370142801264,8.25016992121506e-05,0.000226570551612891
"Oacyl",0.964363999370111,3.91177429006714,1.36857884438329,2.85827470307702,0.00425951465890005,0.0088375378690878
"Mdh1b",1.03197058419861,3.91017550620686,1.37360049864658,2.84666139103734,0.00441803280608239,0.0091255059310454
"Wfdc15b",19.2891758003801,3.90836512751643,0.630785521414232,6.196028594242,5.79056113701083e-10,2.93605246473039e-09
"Mdrl",3.27098932195946,3.90599447429937,0.955496271087108,4.08792225829972,4.35253952305642e-05,0.000125062022905147
"Fscn2",0.604730197393023,3.90141385260552,1.55578622507534,2.50767990468395,0.0121526700330228,0.0229452626301931
"Anxa2",1735.9173090297,3.89950806553395,0.266382381187391,14.6387611979141,1.58937720660951e-48,1.58143032057647e-46
"C030034L19Rik",1.11639797107787,3.89665308155795,1.26338686116091,3.08429128190977,0.00204037720256663,0.00447196362954767
"Gm13290",2.36096281771277,3.89498170904526,0.942094519612993,4.13438527446832,3.5590598687312e-05,0.000103565284576428
"Gm13289",2.36096281771277,3.89498170904526,0.942094519612993,4.13438527446832,3.5590598687312e-05,0.000103565284576428
"Syt17",1.59961037894677,3.89229711069314,1.14604684536953,3.39628098661021,0.000683081980060334,0.00162470096452597
"Cldnd2",1.77152090086853,3.89208629208426,1.2075805015992,3.22304499528602,0.00126835628230294,0.00288265623438298
"Frem2",11.9175499575559,3.89161198831787,0.604154955518006,6.44141366842084,1.18365771238132e-10,6.45051627886957e-10
"Apela",2.76269455772696,3.88861068404958,1.10203522587804,3.52857203902111,0.000417808210147454,0.00102810484579164
"Sptbn4",3.22575452959029,3.88558586148604,0.947831368322344,4.0994484792833,4.14135845301398e-05,0.000119401964308973
"2010308F09Rik",2.08599938340826,3.87930391333625,0.959285234994188,4.04395248860445,5.2557574301418e-05,0.0001489104451311
"Mal",113.230178995664,3.87723850154625,0.273477624052701,14.1775346885384,1.26202757038706e-45,1.02440106338392e-43
"Rgcc",1.69434846605368,3.87671439107649,1.30373586474112,2.97354279798561,0.00294383349914153,0.00628463797077083
"Arhgdig",0.806569001133121,3.8753302395067,1.43331265573693,2.70375777678055,0.00685602466759962,0.0136405556356984
"Fam13c",20.7856109979722,3.87460408254492,0.502345505158346,7.71302627924099,1.22868775134923e-14,9.83109563952448e-14
"Slc25a43",1.82859093575532,3.87427355330994,1.10389211763084,3.50964871605828,0.00044869906035688,0.00109973162627795
"Cck",1.18827551283612,3.86863018196156,1.18096503845197,3.27582109207283,0.00105355277561514,0.0024275524425186
"St14",184.240386435036,3.86138775342303,0.25841572519344,14.9425417146442,1.74201926774764e-50,2.01497191176285e-48
"Epdr1",54.0093708754946,3.85882473379141,0.345034393359618,11.1838842969184,4.89017172927415e-29,1.21643021765695e-27
"Gal3st2b",6.73717868293689,3.8572582129531,0.867008542483967,4.44892757561778,8.63001079150356e-06,2.73907751189086e-05
"Pls1",93.1207156803827,3.85645664006695,0.358832107453537,10.7472451878245,6.10580049101276e-27,1.31395406612992e-25
"Nav3",2.92470880261157,3.85501287052174,0.938340484238169,4.10833054235275,3.98529456138968e-05,0.000115117600199218
"Tubb3",13.2567270384829,3.85484630784136,0.580486024366524,6.64072199162434,3.12150313340518e-11,1.79632022667692e-10
"Ddr1",398.868661932107,3.85369725409966,0.210934830794682,18.2696107588355,1.44477549397938e-74,7.63956001916471e-72
"Apln",3.33800419767377,3.85056922675935,1.05342705999852,3.65527844591799,0.000256902990581793,0.00065246379123058
"Fmo3",3.81934798241729,3.84929611637684,0.973278156118501,3.95498048751869,7.65408984128156e-05,0.000211518949817228
"Vgf",0.659562531991357,3.84874597058991,1.50515568940719,2.55704177160951,0.0105566539972346,0.0202143813271413
"Tnfaip6",8.80234540893155,3.84343799805088,0.687371103898724,5.59150359427557,2.25111633524364e-08,9.65054667972064e-08
"Slc22a12",1.83965689386922,3.84249973389112,1.06285043868951,3.61527793000575,0.000300025567945384,0.000755143912139974
"Ptprh",2.47957703404755,3.84117753911132,1.2683634218378,3.02845184036105,0.00245810253331526,0.00531822581062257
"Tdrd9",0.673240682588268,3.83883270520666,1.74912357063071,2.19471784021665,0.0281838441888229,0.0489350224601319
"Bnipl",2.83799729909029,3.83204059602855,0.905528435935904,4.2318280066688,2.31799640371328e-05,6.92815882485816e-05
"Clec5a",14.1849304423065,3.82543665292625,0.554861564103047,6.89439835161443,5.40932480958364e-12,3.37185497645552e-11
"Dscaml1",1.84069696375475,3.82401327219809,0.994826337192702,3.84390031629949,0.000121094209835339,0.000324419591983587
"Col1a1",2188.98885363956,3.81837695611458,0.296661392111201,12.8711624014873,6.54102799342186e-38,3.10396936087842e-36
"Fat3",1.458330918122,3.81835085513475,0.984014290759637,3.88038150562536,0.000104292746143382,0.000282515493687877
"Fxyd3",29.6865185185888,3.81793281952074,0.5564016232282,6.86182904602144,6.79843940820575e-12,4.18976750341871e-11
"Sh3pxd2b",147.957126118451,3.81707797277856,0.271280524693494,14.0705934459957,5.75841402846013e-45,4.35645655745178e-43
"Ly6g6g",1.00191017897118,3.81242365873041,1.18693246655717,3.21199711537823,0.00131815698847532,0.00298813466263017
"Gabrp",25.3557022361043,3.80595502263517,0.605675760274399,6.28381598251663,3.30361723265554e-10,1.71597092688061e-09
"Sctr",8.67986619789899,3.80123811549413,0.814525243539403,4.66681437517687,3.05905454234079e-06,1.02766241450537e-05
"Plch1",5.86852203959899,3.79770652137261,0.816261513752416,4.65256104494534,3.27837640212232e-06,1.09616823982074e-05
"Ms4a7",65.2798180557188,3.78883740489016,0.374507344012413,10.1168574274062,4.65109769813102e-24,8.26876706045253e-23
"Ccdc92",18.5398559301522,3.78731059569277,0.395545757208268,9.57489879912583,1.01957109204787e-21,1.51925943643558e-20
"Scara3",572.840537956812,3.78585596365021,0.2192854884838,17.2645075140478,8.70432399760892e-67,2.73035464786014e-64
"Tmem178",28.8962397591565,3.78368848979181,0.463269011488197,8.1673679783527,3.15190371435609e-16,2.93127045435117e-15
"Col4a6",41.5610766468713,3.77626657513359,0.457760943966398,8.2494293689913,1.59152639364539e-16,1.52297719582188e-15
"Gm13279",2.20644531378073,3.77113125125644,0.96262715508846,3.91754089973692,8.94568715287852e-05,0.000244293687676439
"Efna2",11.2980730597552,3.76740726179098,0.567235129291711,6.64170300329463,3.10079298673617e-11,1.78606834128622e-10
"Gsta5",1363.08681491966,3.76736870399763,0.295455340720762,12.7510597534204,3.07535901441229e-37,1.36816512691655e-35
"Slc7a3",2.75065166116736,3.76613500877193,1.08748917044207,3.46314713850527,0.000533896352966583,0.00129161043194151
"Bicd1",12.0308670828513,3.74905195433324,0.485105838258769,7.72831753126293,1.08977244417863e-14,8.78033026748537e-14
"Cdsn",1.23215197067173,3.74509265493114,1.27783214816888,2.93081736932179,0.00338071468723445,0.00714805057884703
"Scg2",1.8702696057151,3.74345074624424,1.20195045942493,3.11448006603806,0.00184269407421794,0.00407099668515595
"Fank1",1.41800102045968,3.7407420882616,1.10634786918443,3.38116264554219,0.00072179804528123,0.00170975507794954
"Sstr3",2.11537634655706,3.73862910832016,1.15255391483489,3.24377806556299,0.00117955614255492,0.00269473466612318
"Wdr72",7.90672677909433,3.73297074786964,0.644792405349798,5.78941488283274,7.06320381926754e-09,3.20939634380517e-08
