"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Atp8b2",2.20388854226399,1.89041285940357,12.3758271775764,1.19738418161491e-15,6.8828303612962e-14,25.5187394637302
"Tmem43",2.20440239736466,3.477061690894,17.0221847226851,1.54449318480884e-20,5.79005872629715e-18,36.6713999470532
"Pdk3",2.2059410147113,-0.765431592248914,5.96968461530527,4.28525799760345e-07,1.37714956670404e-06,6.31307734469274
"Trim35",2.20669360363446,2.49750566179417,12.3122303809308,1.42157143647521e-15,7.99386703202267e-14,25.3251269581255
"Pcdhb21",2.20694239236123,-4.21343530446702,3.22765648982567,0.002412882690252,0.00466647002233633,-1.78209640795929
"Tmeff1",2.20863275345486,-2.59052503070102,3.9385545553201,0.000301075004129912,0.000676562169388275,0.110098257929309
"Hspb2",2.20984059655611,-1.18736034814415,5.9882283886892,4.02916797986339e-07,1.29823727123974e-06,6.39183799257822
"4930590J08Rik",2.21015250746293,-4.94333910942817,3.71752225615467,0.000585635208783922,0.00125579258439971,-0.502200203260022
"Gpsm1",2.21042515238741,0.788498577484939,8.94363313402918,2.64569469537731e-11,4.25863003642345e-10,15.6894018512929
"Adamts9",2.21113664829742,1.6451523529099,9.66234411597012,2.87779147747488e-12,5.96473014005151e-11,17.827402179881
"Lrch2",2.21215700514903,-4.011232321675,4.06129703143612,0.000206810125933077,0.000476023983583458,0.494450536002581
"Col11a2",2.21246651700843,0.0700884002989059,8.06926800537699,4.25823253098756e-10,5.09471326915149e-09,12.9527859856009
"Pcyox1l",2.21277791170884,0.605820789817096,8.56611859308776,8.69282656730431e-11,1.22205078704598e-09,14.516364232944
"Homer3",2.2131115205395,0.796901020681035,11.23005257184,2.85403802815432e-14,1.02677888281318e-12,22.3712458997297
"BC147527",2.21359223262777,-2.02981562688945,4.81694639753481,1.89854713069254e-05,5.0649462283028e-05,2.72072390153884
"Arhgef17",2.21531722991849,2.80032636829018,13.301871280968,1.04166690872967e-16,8.49993625492441e-15,27.9116549552605
"Nqo1",2.21686897315464,3.1718229945757,11.3870931353437,1.82960644622694e-14,6.97001913763655e-13,22.7332002881828
"Gm3604",2.21728448082989,-1.82104578912416,4.30641337887634,9.6571171710845e-05,0.000234973802901367,1.15145806320545
"Amz1",2.21965731564219,0.0180358047039214,6.32739060227545,1.30460222277841e-07,9.00617712746437e-07,7.44679178419266
"Tmem202",2.22027171887402,-4.0545588931152,3.34628722944213,0.00172657218554871,0.00342362918540348,-1.48241984756379
"Cnnm1",2.22084286135984,-1.33848554516262,5.77604216723978,8.15079336842776e-07,2.54879801814701e-06,5.70964564929792
"Gm13275",2.22200340768119,-3.2482114722048,4.27306276609611,0.000107203898216942,0.000257837585790575,1.08915272826785
"9530077C05Rik",2.22296897645435,-1.28694266399559,5.97028675817521,4.27669259346073e-07,1.37508686683203e-06,6.33287732654812
"Hormad2",2.22480716388357,-2.59943588185968,3.74523891082409,0.000539200410564294,0.00116229141833888,-0.449846122602309
"Elmo1",2.22507894120919,1.32715176379783,9.50257096737925,4.68692439676514e-12,9.16376971814995e-11,17.3627752686991
"Efnb3",2.22526806446851,-2.93475501988738,3.74901122206235,0.00053316185904821,0.00115090526646082,-0.436105912692718
"Fgd1",2.22566761611748,0.597602342325902,7.80315369734119,1.00726913481497e-09,1.10169263045491e-08,12.1234129856347
"Vps37d",2.22598022130473,-0.269181324817731,6.31770870240235,1.34728362880311e-07,9.27984207059108e-07,7.43603372571458
"Il1rl2",2.22627051911611,-2.98256735415978,3.78210927295019,0.000482904597916619,0.00104810314098919,-0.343228680063429
"Arhgdig",2.22686480382102,-5.06135880477923,4.01469172664429,0.000238622471563625,0.000544019696098739,0.338692339301012
"4930579K19Rik",2.22722781446313,-3.00549783537686,3.78213100726671,0.000482873149375731,0.00104810314098919,-0.300188821079899
"Tes",2.22908339206923,1.15502754446128,5.48554259487199,2.13208021199519e-06,6.35301449644967e-06,4.43079469571234
"Ticrr",2.22911013862209,-2.59237440765121,3.21919732978392,0.00247062443316564,0.00476993896198654,-1.8492856200568
"Zfp82",2.22919168905856,-0.991799178024571,6.21817319079222,1.87587168173141e-07,1.26263785561661e-06,7.1138230524987
"Tlr1",2.23061192552187,0.435349058436442,7.99036376913972,5.49289899886269e-10,6.38583453499242e-09,12.7310668059021
"Cd28",2.23089962296931,-2.22249311752209,4.32264732251113,9.17755826463752e-05,0.00022414871082181,1.23127481627858
"Pdlim7",2.23251043232811,3.25126067596995,10.9049950634472,7.23724502712262e-14,2.29700389100099e-12,21.3269246799797
"Itga11",2.23347516989199,-1.20517636101538,5.06850898954397,8.38735737887036e-06,2.33235619564867e-05,3.48261032018258
"Sec14l5",2.23351706075572,-4.87288030346626,3.34592226878529,0.00172836557265063,0.00342665994234337,-1.47385468119297
"Slc12a8",2.23557172256284,-0.00144412241755916,6.95357371208882,1.63382485653038e-08,1.33825673096489e-07,9.45780803222877
"Col5a1",2.2360817887856,3.68702170357231,9.67648014350624,2.75666493688974e-12,5.75321276535671e-11,17.6510217177629
"Asprv1",2.23635220347345,-3.33168826323497,3.99844369964493,0.000250793080435682,0.000570308976846574,0.311640649805337
"Tulp3",2.23672885834161,1.07924776625114,10.214578778536,5.46551307086777e-13,1.35677952595141e-11,19.4889957649154
"Fgf13",2.23739078622308,-3.53858391074121,4.25927805782554,0.000111925307431188,0.00026864358609284,1.06219815261001
"Adam2",2.23797546685607,-4.43070975952414,3.03649057116179,0.00408731647200839,0.0075854939863281,-2.27109152438078
"Gm9495",2.23831955324308,-4.7747781931144,3.71914433610577,0.000582814652635562,0.00125015893687073,-0.467451815776103
"Vgll3",2.23867475657688,-1.36093115205441,5.94274429778775,4.68651997782788e-07,1.49995313371039e-06,6.24006221734518
"Ankrd34a",2.24049755649305,-3.93958272623639,3.40117766745561,0.00147611720720224,0.00296610920521248,-1.32952536817098
"Klrg2",2.24081660287012,-2.82014152213883,4.10216537004365,0.000182338136702385,0.000423416051265008,0.560442463360433
"Gpr35",2.24177891811812,-0.723849134143214,5.95994525542384,4.42620142340753e-07,1.42067939222338e-06,6.27940390008566
"Relb",2.24182535469819,1.8207490600909,8.77731547946586,4.4594766365578e-11,6.78948099810716e-10,15.1226964310775
"Obsl1",2.24452329439111,0.958718279527112,8.73884290767398,5.03417959149324e-11,7.55769724278326e-10,15.0597882868998
"Marchf9",2.24631307095114,0.257099671598246,9.08913886801309,1.67999556444688e-11,2.84587067881778e-10,16.1297663443679
"Spib",2.24642574213266,-0.390194339507225,5.54042563169748,1.77854441118758e-06,5.35260131287831e-06,4.96122560941443
"Ovgp1",2.24647401686696,-0.806740691394057,7.50203646586185,2.68816789164994e-09,2.64327845084195e-08,11.2005607774555
"Dok7",2.24657712369708,-2.94779284380163,3.62623729201238,0.000767400901583033,0.00161109967707559,-0.744257575556016
"Baiap3",2.24781282319706,-2.14432432928939,5.64158857922402,1.2726873553025e-06,3.8940860917447e-06,5.29182852569242
"Cacna2d1",2.24809787160829,0.810083353126532,6.3525298037735,1.19999123506682e-07,8.34356403564252e-07,7.43686271000883
"Krt7",2.24915615851067,1.53119538332661,5.36034930862208,3.2215766247844e-06,9.37057489635647e-06,4.22223324648889
"Lce6a",2.24923719974244,-4.02507383996592,3.33649861815297,0.00177529144829218,0.0035140391714856,-1.49899728992612
"Ddx4",2.25061993257045,-4.57970669434487,3.37736953657662,0.001580171649636,0.00315729183231379,-1.40343231615038
"Tasl",2.25108934021735,-1.87886634379178,5.04621060619199,9.02019634203029e-06,2.49920114373712e-05,3.42653656109416
"D630023F18Rik",2.25134177737491,-4.97797184761956,4.12175345258454,0.000171631360673084,0.000399710849602113,0.660823771055221
"Gm19935",2.25137204491506,-1.94539948283068,4.44185715656396,6.30285372642368e-05,0.000157112766060905,1.60312527955447
"Itgam",2.25237607985727,0.950971456299983,6.36797650773794,1.13992155112904e-07,7.97123390887487e-07,7.41630598421018
"Iqgap1",2.25294811849936,4.18703927042222,12.765955235893,4.2250656749e-16,2.87604667927996e-14,26.4022634146532
"Lbh",2.2530837946499,4.31171505039383,13.1417505099842,1.57694761203995e-16,1.22864168315173e-14,27.4455498219846
"Slain1",2.25448870104509,-1.20865695782222,4.97583484967221,1.13435296214068e-05,3.10533475200477e-05,3.19099431337162
"Gzmk",2.25570652831818,-3.96657429127368,3.63354443053941,0.000751050690346147,0.0015788239095639,-0.732756514151775
"Ret",2.25613907240076,-4.77249001212901,3.75971601581071,0.000516379205412524,0.00111654107718848,-0.383558277161151
"Orc1",2.25659625339783,-3.05017976182388,4.48724694829792,5.4584263034127e-05,0.0001371472687619,1.71648930198458
"Col4a1",2.25729493898575,5.91899238681686,12.2338517644926,1.75765496901004e-15,9.63247056851328e-14,24.9239151229557
"Serpinb6a",2.25765090885215,4.07601616802015,13.1227645695851,1.65676450857174e-16,1.27167737516989e-14,27.3719948832215
"Adamts2",2.25850251806736,3.0891290210832,9.81936549244724,1.78741585241008e-12,3.91159778801113e-11,18.1696780824811
"Apcdd1",2.25854521452071,-2.78681717430503,4.11663944169954,0.000174366107545247,0.000405824015104634,0.623800195505813
"Pdzd3",2.2596894561437,-4.69013015269064,3.44737460335215,0.00129256798395207,0.00262110818758923,-1.22155068800374
"Chrna9",2.2614114593916,-5.23320489977632,5.11411154706831,7.22671662809631e-06,2.02440414792037e-05,3.64693579050633
"Calml4",2.26190208694004,-0.0207495261226502,5.26211652126608,4.44983034972887e-06,1.27609491858577e-05,4.05517080542803
"Aif1l",2.2631127973578,-1.21978460614501,5.67461698274791,1.14081957550004e-06,3.513045233269e-06,5.39059966412514
"Cdsn",2.26354866398818,-4.72391479028975,3.48897710558744,0.00114611472991654,0.00234267480985786,-1.11051941409368
"Rassf1",2.2643569392131,2.90186412060032,17.9966530190519,1.93874686735174e-21,1.31972540046809e-18,38.7173773642102
"Dcst1",2.26461106065903,-4.62025474069021,3.89584288124067,0.000342770720963437,0.00076395400992256,0.0198335879725349
"Ank1",2.26464822526218,-2.87107631106295,2.72298993047386,0.00936024342390375,0.0163429913362213,-3.02600701508656
"AA986860",2.26508685776375,1.55577381027685,5.98826009916226,4.0287434101643e-07,1.29823727123974e-06,6.0843494179962
"Emilin1",2.26542905166537,4.91370231040192,15.750650059783,2.65953871492234e-19,5.98211199468661e-17,33.7933650810198
"Rrad",2.27244519132249,-0.89789628474285,5.0540419094412,8.79273585444436e-06,2.43853005625509e-05,3.43081571301612
"Ajuba",2.27278538249582,3.50303916311089,11.2586654089729,2.63131672444006e-14,9.58651686071703e-13,22.2796090496388
"Cd300lb",2.27309675217621,-0.313801470367433,7.12399274233501,9.30720135673114e-09,8.094730117665e-08,9.98737928919632
"Ppfia4",2.27331556890773,0.7716464234529,7.54548158511504,2.33213359881821e-09,2.33276488014813e-08,11.3075791703334
"Slc1a4",2.27483802600323,2.89827764135425,9.15262560514827,1.37908611422215e-11,2.40221013579693e-10,16.1148459259526
"Bsn",2.27519498659918,-2.97008620718112,4.17197864430256,0.000146899296373785,0.000346637848868883,0.790086755804238
"D430020J02Rik",2.27548231478928,-2.09406055910668,4.36277880766164,8.08977256354578e-05,0.000199122796556512,1.33920519472994
"Dusp2",2.27556339736327,-1.02353169764223,4.21411452440529,0.00012886052927128,0.000305773352046621,0.886965429330581
"Ltbp1",2.27588911379705,2.40747121204958,8.21649087947869,2.65226197855536e-10,3.32877538084868e-09,13.2956968277112
"Ckmt1",2.28044702015161,-2.09871899565004,2.9751450645167,0.00482418935620135,0.00884138487153609,-2.47452928317926
"4930429B21Rik",2.28080640539626,-3.83349339653735,3.80822489844881,0.000446509153515099,0.000973602990303891,-0.230711655514481
"Adgrf4",2.28084303451719,-4.31318842855651,4.49700184079931,5.29198719087812e-05,0.000133237135162979,1.76928343990723
"Ednrb",2.28136666492418,4.36359474912522,12.724491432077,4.71545349489693e-16,3.14367617403348e-14,26.3173572296613
"G6pdx",2.28146082482485,3.10326431087115,12.7601936361694,4.28997412836804e-16,2.89901919434174e-14,26.4350704274584
"9130008F23Rik",2.28231575363505,-1.1003735422778,5.49653004427327,2.05611358616159e-06,6.14293025331967e-06,4.82136319657369
"Il1rn",2.2826551487738,1.49585540497066,6.095641122565,2.81937269129616e-07,1.26722812810372e-06,6.4344936864624
"Vgf",2.28333463659407,-5.16297847665317,4.61991640059369,3.57679331957516e-05,9.18960198623864e-05,2.12943581856935
"Car6",2.28391871841658,-4.98067969735113,4.41556948426463,6.84911471983426e-05,0.000170106625499715,1.52587035588409
"Parvg",2.28473432371987,0.372582693719148,7.65338444212728,1.63976568599882e-09,1.70550136709817e-08,11.6732502779788
"Kazn",2.28501365749585,0.111255281432216,9.23189005685113,1.07861080525547e-11,1.9228411922497e-10,16.5531430157248
"Ahnak2",2.28522752167161,-0.0709455194735743,4.73528177501449,2.47037805155273e-05,6.47560489050613e-05,2.42475752646441
"Ankmy1",2.28538040033489,-4.3719914082628,3.72015508113748,0.000581063742948823,0.00124671332439094,-0.48209211218551
"Snord14d",2.28560669459389,-2.96623762729043,3.70343755059668,0.00061068571289977,0.00130427377226331,-0.543412592850453
"Gm10824",2.28683894985621,-3.10909166478487,5.05249723415701,8.83714734955662e-06,2.45032147594577e-05,3.47029244120326
"Dnah11",2.28698489781372,-4.09806522265041,3.33583016472895,0.0017786657266093,0.00352044887521637,-1.50343150600238
"Scx",2.28757780163525,-1.3548166350193,7.12769318177025,9.1943341079756e-09,8.00504343221154e-08,10.0084411380647
"Lcn2",2.28908854188857,3.14236994881758,3.91603591592878,0.000322404451910873,0.000721359394306596,-0.756100759979779
"Frmd7",2.28988898850193,-2.99942136221028,5.22077207031443,5.09646406593562e-06,1.45251472007004e-05,3.99183504626339
"Cemip",2.29305898145972,-4.75089496349325,3.80757316072268,0.000447384304384022,0.000975264604879613,-0.222409267106245
"Selenon",2.29470709143051,2.07231533290976,12.0299909313618,3.06364401723609e-15,1.51524435552287e-13,24.5884754432065
"Dhh",2.29507909806864,-2.75703280075693,4.63065700531442,3.45598032166412e-05,8.89776480347227e-05,2.14424825116776
"Gm2115",2.29624791791059,-3.54558062289682,3.2651987915586,0.00217171127557401,0.00423247918024947,-1.71361979383829
"Pgm2",2.2968978177828,2.6142200940167,11.3772194712001,1.88129886920704e-14,7.13541903955696e-13,22.7251768997945
"Zfp382",2.29734901261867,-2.92436244101207,4.14633555717146,0.000159058159096972,0.00037321819678532,0.705066769876773
"Pkia",2.29827377101641,0.637512872593916,5.73059013585319,9.47674141311452e-07,2.94103023554929e-06,5.46266595476015
"Magi2",2.29842712312466,-1.83322700937182,4.91384479103766,1.38737304284322e-05,3.7554602866498e-05,3.00241647290072
"Rbp1",2.29899888445561,4.78226255708038,9.72718282397911,2.36313758590616e-12,5.01454306272638e-11,17.7841288304466
"Esm1",2.30013918131761,-0.770939881257366,5.12729585797178,6.92183337281422e-06,1.94383958152845e-05,3.65964306752035
"Cxcl14",2.3008350217236,1.70129455898532,6.8113372975824,2.61610195584651e-08,2.05187111254947e-07,8.81432107924573
"Runx3",2.30134279931852,-0.468810984931052,6.78186929123032,2.88442264728598e-08,2.24260176186794e-07,8.91586822240816
"Ptpn14",2.30241885120518,2.18423884117302,9.83618420830664,1.69883491809831e-12,3.7494678179564e-11,18.2839460517014
"Prx",2.30281157694557,-1.32688525699109,6.3177541775948,1.34707992628686e-07,9.27984207059108e-07,7.43622154353386
"Pimreg",2.3030288664173,-2.43189404507509,4.8991314386213,1.45517604553088e-05,3.92994766858918e-05,2.97985914132304
"Clstn1",2.30316965651368,2.08592051952961,9.74168111291804,2.26144622559623e-12,4.84646474875706e-11,18.0124789199862
"Prokr1",2.3034698031187,-4.26008991035185,3.53157778363429,0.00101267029264027,0.00208956145977392,-1.00117220227212
"Mamld1",2.30417689005748,-0.68517320384318,7.87031620586624,8.1005027483912e-10,9.08654399794602e-09,12.3602264935121
"Ralgds",2.30552805678718,1.60107403046922,13.3326331083038,9.62245186156207e-17,7.97769109945596e-15,27.9977163065757
"Xylt1",2.30557898516347,-3.83034209005966,3.56409274901382,0.000920974635967892,0.00191071951464401,-0.927649449309141
"Got1l1",2.30583132215992,-4.36864130452482,3.86248872566543,0.000379168556527705,0.000839578244453189,-0.0849487045104391
"Abhd2",2.30625828998794,3.87142111828487,4.84499077550486,1.73402053424841e-05,4.64518528991339e-05,1.87801607973489
"Zfp449",2.30719983291072,-0.643537111459688,8.27713422688189,2.18369967659136e-10,2.79333045902071e-09,13.6296815825293
"C3ar1",2.30914268778366,1.64224113867919,8.85440858682305,3.49953691292744e-11,5.45645095399e-10,15.3337139583169
"Tagln2",2.30967710774175,3.44746621292736,10.243449876934,5.01623801359065e-13,1.25488422338056e-11,19.4178721362905
"Erbb2",2.31043630470037,1.23537076469655,8.88377014905445,3.19149154171931e-11,5.03073197499412e-10,15.4993401908468
"Ptger4",2.31052604103395,-0.509047781113705,6.21231375731551,1.91278129856449e-07,1.26722812810372e-06,7.0974071552603
"Snord14c",2.31192428530525,-3.11450978924244,3.8719418269197,0.000368489385634029,0.000816910776328028,-0.0838903686544281
"1110020C17Rik",2.31202342626807,-4.50371610921555,3.90716679656641,0.000331201019108813,0.00073956981710011,0.0463920245728495
"Cers5",2.31280032074828,1.56573152532062,14.7136400275798,3.06915966009268e-18,4.66999723103631e-16,31.342916264893
"Agbl2",2.31290088532314,-2.94274623003593,4.40399531710642,7.10408381406809e-05,0.000176033466824887,1.48898899197734
"Capg",2.31441731212527,2.41383070169876,7.45559062109494,3.12960574992288e-09,3.04107858502085e-08,10.8980719302681
"Slc35e4",2.31454930952405,-1.68203573902721,5.28812020914497,4.085512443019e-06,1.17631289362837e-05,4.14918685744603
"Serpina5",2.31533225915627,-2.57637149905466,3.7182522169291,0.000584364291156881,0.0012533131876624,-0.549546879820703
"Tmprss2",2.31661932557448,2.44914556402196,14.4388942594357,5.98498919849318e-18,8.02143604131725e-16,30.7564771554548
"Nipal2",2.31970745109755,-0.226353492408927,7.04821919222036,1.19508022764412e-08,1.01254963145989e-07,9.76065062573852
