"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Mir1893",0,0,1.22323900198836,NA,NA
"4921524L21Rik",0,0,1.22323900198836,NA,NA
"Rab18",2118.64313442816,-0.552838424906345,0.0928137233414291,1.21120409497392e-09,5.95371957123038e-09
"Mkx",14.9039366330149,-0.833634881417952,0.449551911985649,0.0165151336732567,0.0302021323014785
"Odad2",0.079074251463131,0,1.13758884095906,1,NA
"Mpp7",127.164125179515,0.0756304280689482,0.194153041402847,0.675126996275825,0.750196029319155
"Wac",1158.00481988405,0.0449393775214069,0.108046382869358,0.670218269346392,0.746178758996191
"Fzd8",262.277204595962,-2.33674803303133,0.234253230992838,1.03077162790411e-24,1.90764905176213e-23
"Gjd4",0.0764679962091859,0.0419734283681637,1.13882696794429,0.848894195172208,NA
"Ccny",1253.03291338769,-0.617646745817235,0.122629465002122,1.85706148341258e-07,7.20969936511782e-07
"Cetn1",0.0306108899397599,0,1.13758884095906,1,NA
"Colec12",746.910646506217,-1.08012821102215,0.166456433425056,1.28182417556306e-11,7.68607801166446e-11
"Gm10554",42.2896920685648,-1.52952830134687,0.213012375271819,9.37423820568825e-14,6.88721820058247e-13
"Thoc1",378.150997460194,0.2641747541616,0.0925389545689881,0.00363861707769165,0.00764010508927154
"Usp14",844.881070430139,-0.435022714421479,0.0724230626858668,1.19723126962884e-09,5.88972863025544e-09
"Rock1",1092.85392867579,0.0960629313418374,0.0640637482133013,0.130479287446798,0.189826285101635
"Greb1l",35.3136206265064,3.36039088319145,0.339595151789454,1.13333448420125e-24,2.09118856421859e-23
"Nutf2-ps2",222.473200946143,0.193872607165112,0.0986020880393782,0.0447875064365373,0.0740205734614212
"Esco1",328.845244870788,0.709849496823051,0.105877690252023,6.07235758826219e-12,3.75856594936349e-11
"Snrpd1",365.65350950633,0.425088674369337,0.185173059284575,0.0136293683204059,0.0254324177763411
"Abhd3",1141.65813666021,-1.17180458381979,0.120892918548133,4.66059288723353e-23,7.71499039034266e-22
"4930563E18Rik",0.927137123395229,-0.105998023915782,0.691783074389666,0.790008389028038,0.84369334860784
"Mib1",355.062232796556,-0.190203341127824,0.351719707065454,0.505672867594193,0.59608202296597
"Mir133a-1",0,0,1.22323900198836,NA,NA
"Mir1b",0,0,1.22323900198836,NA,NA
"Mir1a-2",0,0,1.22323900198836,NA,NA
"Gata6",306.756359042484,0.92639550460047,0.134151675364579,8.98734446647107e-13,6.05272139887118e-12
"Rbbp8",196.010971072448,0.696539903443055,0.149916606229542,1.06616061936019e-06,3.7843181017451e-06
"Gm6277",3.3823916383753,0.0232790618368769,0.489670763092834,0.946685095702891,0.961438899532097
"Cables1",42.1760845034657,0.283964457620641,0.254168266621724,0.206718282480629,0.282251953730014
"Mir1901",0,0,1.22323900198836,NA,NA
"Tmem241",69.1070170014527,-0.368778841159592,0.170986439135195,0.021805412641195,0.0388404977623288
"Riok3",1741.34889352766,-0.0218802376901875,0.0679539563758371,0.745157810013301,0.807887263615475
"Rmc1",362.683932408851,-0.192739190445259,0.0814463342036506,0.0164060971604415,0.0300205299731353
"Npc1",2691.66302687267,-0.798155588597871,0.179045818881716,2.01419504023742e-06,6.90301274995819e-06
"Ankrd29",26.0863688005265,0.522931937600647,0.304527504899083,0.0429960034959344,0.0713976704081883
"Lama3",87.5122910604859,-1.56332239427603,0.273157384371797,1.25810805038171e-09,6.16789554659983e-09
"Ttc39c",5550.7588086898,-2.23802474420528,0.207782812330124,2.88922103725271e-28,6.83769996629615e-27
"Mir1948",0.867487749944336,-0.80160477275539,1.03074672331333,0.0989641130786413,0.14917159478306
"Cabyr",113.976349003049,-1.2405633418141,0.22889038931062,7.97198586978212e-09,3.5975991829324e-08
"Osbpl1a",2449.35393276446,-1.38218649737344,0.103264044316673,1.14278744934192e-41,6.86674263797756e-40
"Impact",314.310934234397,0.772752464778914,0.107853152919663,1.96549950566733e-13,1.40337574658122e-12
"Hrh4",0.0923662171389883,0.0293666914374321,1.13826958711615,0.893764323255629,NA
"Zfp521",8.64383464476207,-0.54036319250834,0.545333203140323,0.154415787418275,0.219659721579556
"8430422H06Rik",0,0,1.22323900198836,NA,NA
"Ss18",694.623627411428,-0.138629963344831,0.0721856424583675,0.0522151725657506,0.0848490823315784
"Psma8",19.1372253291618,1.33121150996218,0.417707084063286,0.000163256895224928,0.000427777907394555
"Taf4b",69.7662565220779,0.690081219868972,0.191484396855086,0.000101898508065276,0.000276393915984766
"Kctd1",26.1201690854747,0.0685307136489422,0.206546851876984,0.718710005513236,0.785888689632701
"4933424G05Rik",0.122132424798614,0,1.13758884095906,1,NA
"E430002N23Rik",0.0550428379920804,-0.0436806269956727,1.13923204607376,0.842571224214587,NA
"Aqp4",150.78996619332,-0.644643006072538,0.356849335915544,0.0270799792094086,0.047191071113797
"Chst9",4.57671349178513,1.1863929307236,0.781046612139496,0.0178143192195687,0.0323574056135595
"Cdh2",1851.42034447838,-0.599102487286983,0.156168769595721,5.16849802036497e-05,0.000146550318466209
"Gm15328",1.01411097124087,-0.0392783255329954,0.570126725228896,0.916314054318734,0.941588340895052
"4921533I20Rik",0.0435426289312479,-0.0436806269956726,1.13923204607376,0.842571224214587,NA
"4930545E07Rik",0,0,1.22323900198836,NA,NA
"Dsc3",0.378014271461899,0.419983763025275,1.0727859962235,0.272802564733276,0.357940947573112
"Dsc2",1089.07840602487,-0.33390751950695,0.193526029436804,0.0625418698045437,0.0995923579825065
"Dsc1",0.199512380916936,0.124125322189377,1.0895467469045,0.666256808194369,NA
"Dsg1c",55.609395061841,-0.640832215936054,0.342006380343892,0.0234295988243287,0.0414423765116938
"Dsg1a",17.9432873857976,-0.449964692870957,0.358256692051993,0.121021138736798,0.177747034473362
"Dsg1b",16.4197081022547,-0.32419576478292,0.351076005597199,0.256304375317754,0.339495066848388
"Dsg4",0.0455526210516869,-0.00775791890340894,1.13764070377828,0.971835463264106,NA
"Dsg3",0.0316511544669497,0,1.13758884095906,1,NA
"Dsg2",3432.19141312845,-0.292429351589529,0.128173766072954,0.0181329779418774,0.0328910146790478
"Ttr",148659.678976738,-0.814043637736255,0.168740262398907,3.27012295251818e-07,1.23008466427345e-06
"B4galt6",218.996783701356,3.12152675516486,0.220814632310041,6.93283374319095e-47,6.16855548486706e-45
"Trappc8",987.840579436963,0.170695597448611,0.167112889021292,0.280015554582658,0.365797124914326
"Rnf125",650.252870050349,-0.760872055477385,0.438803509875928,0.0250490732025237,0.0440082777443617
"Rnf138",283.591362716484,0.176800390140488,0.103246138331244,0.0799845470595301,0.123780175179704
"Mep1b",3.14431491237612,-0.264557843558815,0.516105534211781,0.462850179420812,0.555042329459015
